"WINE_NUM","WINE_TITLE","WINENERY","WINE_GRAPES","WINE_REGIONS","WINE_ALLERGENS","WINETYPE","WINE_REGION","WINE_COUNTRY","WINE_PRICE","WINE_ALCOHOL","WINESTYLE","WINE_IMAGENAME"
107,"Methode Traditionnelle BrutN.V.","Maude","Chardonnay, Pinot Noir","New Zealand / South Island / Central Otago","Contains sulfites","Sparkling wine","Central Otago","New Zealand",30013,,"","M1IvFX3PQric8pd3li5nUA_pb_x600.png"
108,"Cava Reserva Blanc de Noirs Pinot Noir2016","Juv? & Camps","100% Pinot Noir","Spain / Cava","Contains sulfites","Sparkling wine","Cava","Spain",35394,12,"Spanish Cava","S_Em9J54RtyENnwgwCMJUg_pb_x600.png"
109,"Cava Reserva Brut Milesim?2017","Juv? & Camps","100% Chardonnay","Spain / Cava","Contains sulfites","Sparkling wine","Cava","Spain",32243,12,"Spanish Cava","9uYutyLCToKSO5NhEkWisw_pb_x600.png"
110,"Conde de Haro BrutN.V.","Muga","90% Viura, 10% Malvasia","Spain / Cava","Contains sulfites","Sparkling wine","Cava","Spain",19037,11.5,"Spanish Cava","ldH6gSHbSYy_zEVyEiP95w_pb_x600.png"
111,"Cava Gran Reserva Brut Nature Reserva de la Familia2016","Juv? & Camps","100% Parellada","Spain / Cava","Contains sulfites","Sparkling wine","Cava","Spain",22322,12,"Spanish Cava","iTGNxjTUSmKGYNuijyPI9g_pb_x600.png"
112,"Moscato d'Asti2016","Manfredi","Moscato","Italy / Piemonte / Moscato d'Asti","Contains sulfites","Sparkling wine","Moscato d'Asti","Italy",21482,,"Italian Moscato d'Asti","NW8BLQapQgGKwrypTz9veQ_150x200.jpg"
113,"Blanc de Blancs Brut2018","Ravent?s i Blanc","100% Parellada","Spain / Catalunya / Pened?s","Contains sulfites","Sparkling wine","Pened?s","Spain",18099,12,"Spanish Cava","RbuFReyhSEiwAlyjzLmIcg_pb_x600.png"
114,"Bugey CerdonN.V.","Rapha?l Bartucci","Poulsard, Gamay","France / Savoie / Bugey","Contains sulfites","Sparkling wine","Bugey","France",51,,"","OLhNfhVOTkSejXobrxqMfA_pb_x600.png"
115,"De La Finca2017","Ravent?s i Blanc","100% Parellada","Spain / Catalunya / Pened?s","Contains sulfites","Sparkling wine","Pened?s","Spain",27752,12.2,"Spanish Sparkling","HPKiKDZWTZmgUMvqYsTClg_pb_x600.png"
116,"Brut2016","Amisfield","Pinot Noir","New Zealand / South Island / Central Otago","Contains sulfites","Sparkling wine","Central Otago","New Zealand",35543,,"","o4iuYuqsQxeisJoFqeChGg_150x200.jpg"
117,"Sansev? Sat?n BrutN.V.","Monte Rossa","100% Chardonnay","Italy / Lombardia / Franciacorta","Contains sulfites, egg allergens","Sparkling wine","Franciacorta","Italy",36064,12,"","SmM_lAueTzywaBohOwDy7A_pb_x600.png"
118,"Oro Puro Valdobbiadene Prosecco Superiore di Cartizze DryN.V.","Valdo","Glera (Prosecco)","Italy / Veneto / Prosecco / Conegliano-Valdobbiadene Prosecco","Contains sulfites","Sparkling wine","Conegliano-Valdobbiadene Prosecco","Italy",28905,11,"Italian Prosecco","y1qglmSCQBi_s9OzTPeAQQ_pb_x600.png"
119,"Moscato DolceN.V.","Abbazia di S. Gaudenzio","Moscato","Italy / Lombardia","Contains sulfites","Sparkling wine","Lombardia","Italy",24319,,"","0mTvbqtZQCmBnFpry7RR_Q_pb_x600.png"
120,"¡®61 Franciacorta Sat?n1961","Guido Berlucchi","100% Chardonnay","Italy / Lombardia / Franciacorta","Contains sulfites","Sparkling wine","Franciacorta","Italy",37847,12.5,"","XYbew0swQeyh6OMDZ_VO7A_pb_x600.png"
121,"330 SlmN.V.","Costadil?","100% Glera","Italy / Veneto","Contains sulfites","Sparkling wine","Veneto","Italy",23663,,"Italian Prosecco","CcUbDowTSO-RVsVWQlUqYQ_pb_x600.png"
122,"Pelorus Ros?N.V.","Cloudy Bay","Chardonnay, Pinot Noir, Pinot Meunier","New Zealand / North Island / Wairarapa / Martinborough","Contains sulfites","Sparkling wine","Martinborough","New Zealand",32383,,"","qCHZ18o5RSuXve6wkXHDBA_pb_x600.png"
123,"Brachetto Dolce PiemonteN.V.","Castello del Poggio","100% Brachetto","Italy / Piemonte","Contains sulfites","Sparkling wine","Piemonte","Italy",14439,7,"","T2i9mZw1T9SlFBHtxzPjTQ_pb_x600.png"
124,"Methode TraditionelleN.V.","Mudbrick Vineyard","","New Zealand / South Island / Marlborough","Contains sulfites","Sparkling wine","Marlborough","New Zealand",32383,,"","019q3oyjzktl1_150x200.jpg"
125,"Brut Ros?N.V.","Akarua","Chardonnay, Pinot Noir","New Zealand / South Island / Central Otago","Contains sulfites","Sparkling wine","Central Otago","New Zealand",28117,13,"","BpvFjfv2QPOX3iHyKiA8OA_pb_x600.png"
126,"Susucaru2020","Frank Cornelissen","100% Nerello Mascalese","Italy / Terre Siciliane","Contains sulfites","Ros? wine","Terre Siciliane","Italy",32712,,"","BVH8ELQXQb-mU6_RXOOb9Q_pb_x600.png"
127,"Rosat2019","Avgvstvs","50% Cabernet Sauvignon, 50% Merlot","Spain / Catalunya / Pened?s","Contains sulfites","Ros? wine","Pened?s","Spain",10323,14,"","tt81haLGT3ucNa7stWbx4w_pb_x600.png"
128,"P?caro Claret Ros?2018","Dominio del ?guila","100% Bobal","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites","Ros? wine","Ribera del Duero","Spain",30701,,"","kgi0o87FQSuPA-cm-7UriQ_pb_x600.png"
129,"Miraflors Ros?2020","Domaine Lafage","100% Grenache Gris","France / Languedoc-Roussillon / C?tes du Roussillon","Contains sulfites","Ros? wine","C?tes du Roussillon","France",16021,12.5,"Languedoc-Roussillon Ros?","4dwczSAOTdWbP9jIZ0nR8A_pb_x600.png"
130,"Muga Rosado2020","Muga","100% Tempranillo","Spain / Rioja","Contains sulfites, egg allergens","Ros? wine","Rioja","Spain",11262,13.5,"","z1MZLBNpS3CK99ciO3vQew_pb_x600.png"
131,"La Rosa2020","Can Sumoi","100% Parellada","Spain / Catalunya / Pened?s","Contains sulfites","Ros? wine","Pened?s","Spain",15552,11,"","uhGh0WklTgyLTLo3_JBlvw_pb_x600.png"
132,"Montsant Ac?stic Rosat2019","Acustic Celler","Grenache Blanc, Cari?ena, Garnacha","Spain / Catalunya / Tarragona / Montsant","Contains sulfites","Ros? wine","Montsant","Spain",13742,,"","mgA3pmF3QQe68ZLzhHlCaw_pb_x600.png"
133,"La Grande Cuv?e Ros?2018","Domaine Lafage","100% Garnacha","France / Languedoc-Roussillon / C?tes du Roussillon","Contains sulfites","Ros? wine","C?tes du Roussillon","France",26277,12.5,"Languedoc-Roussillon Ros?","eLc1KykxT9uFfFn0J4nGkg_pb_x600.png"
134,"Hey Ros? Malbec2018","Mat?as Riccitelli","Malbec","Argentina / Mendoza","Contains sulfites","Ros? wine","Mendoza","Argentina",40000,,"","DrS0Y_lFQfidRaFycqMWEA_pb_x600.png"
135,"Bernat Oller Rosat2016","Oller del Mas","100% Merlot","Spain / Catalunya / Pla de Bages","Contains sulfites","Ros? wine","Pla de Bages","Spain",13004,,"","yrgwCaMITY-subtVJwjBYQ_pb_x600.png"
136,"Gran Caus Rosat2019","Can R?fols dels Caus","100% Merlot","Spain / Catalunya / Pened?s","Contains sulfites","Ros? wine","Pened?s","Spain",18970,13.5,"","zizRjSUDR22YDjIiN4opjA_pb_x600.png"
68,"O Luar do Sil Valdeorras Godello2020","Pago de Los Capellanes","100% Godello","Spain / Galicia / Valdeorras","Contains sulfites","White wine","Valdeorras","Spain",13876,14,"","QRHcV9bjTIS2hrkzmwz1ew_pb_x600.png"
69,"Atalier2018","Ra?l P?rez","100% Albari?o","Spain / Galicia / R?as Baixas","Contains sulfites","White wine","R?as Baixas","Spain",37941,,"","3F3x1W7oSr-cU29EdE_FrA_pb_x600.png"
70,"Gessam?2020","Gramona","50% Muscat Blanc, 35% Sauvignon Blanc, 15% Gew?rztraminer","Spain / Catalunya / Pened?s","Contains sulfites","White wine","Pened?s","Spain",14613,11,"","bwmEr3-sQ1KAA91-B0Aygg_pb_x600.png"
71,"AnadasN.V.","Honorio Rubio","100% Viura","Spain / Rioja","Contains sulfites","White wine","Rioja","Spain",37203,,"Spanish Rioja White","RyMm9AXPR_6J2t8qO6IKDg_pb_x600.png"
72,"Wild Sauvignon2018","Greywacke","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites","White wine","Marlborough","New Zealand",30803,,"New Zealand Sauvignon Blanc","wwYbMc7BTC6nl_2wafBQdw_pb_x600.png"
73,"Quintaine Vir?-Cless?2017","Guillemot-Michel","100% Chardonnay","France / Bourgogne / M?connais / Vir?-Cless?","Contains sulfites","White wine","Vir?-Cless?","France",37807,,"Burgundy M?connais White","C34zELbSQdCMo0P4LwCGtA_pb_x600.png"
74,"X, SJP Sauvignon Blanc2020","Invivo","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites","White wine","Marlborough","New Zealand",35000,13,"New Zealand Sauvignon Blanc","Y2vCkN59TiyXN9UmwYinYQ_pb_x600.png"
75,"Clifford Bay Reserve Sauvignon Blanc2019","Villa Maria","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites, egg allergens, milk allergens","White wine","Marlborough","New Zealand",20533,13.5,"New Zealand Sauvignon Blanc","WzuoCNe_Spa2KTnAX7_QGg_pb_x600.png"
76,"Wairau Reserve Sauvignon Blanc2020","Saint Clair","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites, egg allergens, milk allergens","White wine","Marlborough","New Zealand",24483,13,"New Zealand Sauvignon Blanc","jIQjYYx9RT254VbZPilmrQ_pb_x600.png"
77,"Pinot Gris2019","Maude","100% Pinot Gris","New Zealand / South Island / Central Otago","Contains sulfites","White wine","Central Otago","New Zealand",21007,,"New Zealand Pinot Gris","9HTGp5LRToeW_SRbvv5kkg_pb_x600.png"
78,"Marlborough Sauvignon Blanc2020","Craggy Range","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites","White wine","Marlborough","New Zealand",20138,,"New Zealand Sauvignon Blanc","dqa8XsMtQZuKbv-pQsJ5oQ_pb_x600.png"
79,"Rioja Blanco2018","Rem?rez de Ganuza","100% Malvasia","Spain / Rioja","Contains sulfites","White wine","Rioja","Spain",34924,14,"Spanish Rioja White","gf2Rdnx9RJaZAImV58Fdug_pb_x600.png"
80,"Chardonnay Fermentado en Barrica2019","Enate","100% Chardonnay","Spain / Arag?n / Somontano","Contains sulfites","White wine","Somontano","Spain",21384,14.5,"Spanish Chardonnay","gVC3njVPQUivFPQs8fG0jQ_pb_x600.png"
81,"Encore Noble Riesling2016","Pegasus Bay","100% Riesling","New Zealand / South Island / Canterbury","Contains sulfites","White wine","Canterbury","New Zealand",32383,,"New Zealand Riesling","5ZQHsQ_5Qq2MUTVX6NRnpQ_pb_x600.png"
82,"Muros de Melga?o Alvarinho2019","Anselmo Mendes","100% Albari?o","Portugal / Minho / Vinho Verde / Mon??o e Melga?o","Contains sulfites","White wine","Mon??o e Melga?o","Portugal",25852,12.5,"Portuguese Vinho Verde White","IzbJa1J9Q8itsmk0UXS26A_pb_x600.png"
83,"La Mar2018","Terras Gauda","100% Cai?o Blanco","Spain / Galicia / R?as Baixas","Contains sulfites","White wine","R?as Baixas","Spain",27484,12.5,"Spanish Albari?o","nn-zEs7gSsGmW67creCsEw_pb_x600.png"
84,"Ekam2019","Castell d'Encus","100% Riesling","Spain / Catalunya / Costers del Segre","Contains sulfites","White wine","Costers del Segre","Spain",32109,12,"","HapY7wtrSAClntWjGNy1BQ_pb_x600.png"
85,"Blanc2016","Andr?a Calek","100% Viognier","France / Vin de Pays","Contains sulfites","White wine","Vin de Pays","France",38477,,"","qRoqxqtKRy6BoPfLuKOo7Q_pb_x600.png"
86,"Dido Macabeu - Garnatxa - Cartoixa2019","Venus la Universal","100% Macabeo","Spain / Catalunya / Tarragona / Montsant","Contains sulfites","White wine","Montsant","Spain",23596,14,"","Ni_t6SfNSfueNBvJpreUpA_pb_x600.png"
87,"Sauvignon Blanc2019","Cloudy Bay","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites, egg allergens, milk allergens","White wine","Marlborough","New Zealand",35729,13,"New Zealand Sauvignon Blanc","OLcgV2fIQrin6TBXwbw6mg_pb_x600.png"
88,"Sauvignon Blanc2020","Cloudy Bay","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites","White wine","Marlborough","New Zealand",31593,13,"New Zealand Sauvignon Blanc","OLcgV2fIQrin6TBXwbw6mg_pb_x600.png"
89,"Clifford Bay Reserve Sauvignon Blanc2018","Villa Maria","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites","White wine","Marlborough","New Zealand",20533,13,"New Zealand Sauvignon Blanc","BFwMo0e9SHmCwyf0Irh8mA_pb_x600.png"
90,"Terras Gauda O Rosal2020","Terras Gauda","100% Albari?o","Spain / Galicia / R?as Baixas","Contains sulfites","White wine","R?as Baixas","Spain",17228,12.5,"Spanish Albari?o","5frEE-OmTymbFnlhFbTvzw_pb_x600.png"
91,"Verdejo2020","Jos? Pariente","100% Verdejo","Spain / Castilla y Le?n / Rueda","Contains sulfites, egg allergens, milk allergens","White wine","Rueda","Spain",11932,13,"Spanish Verdejo","zFAFZbXoRtSGiyAqSqHmaA_pb_x600.png"
92,"Muros de Melga?o Alvarinho2018","Anselmo Mendes","100% Alvarinho","Portugal / Minho / Vinho Verde / Mon??o e Melga?o","Contains sulfites","White wine","Mon??o e Melga?o","Portugal",25852,13,"Portuguese Vinho Verde White","IzbJa1J9Q8itsmk0UXS26A_pb_x600.png"
93,"O Luar do Sil Valdeorras Godello2020","Pago de Los Capellanes","100% Godello","Spain / Galicia / Valdeorras","Contains sulfites","White wine","Valdeorras","Spain",13876,14,"","QRHcV9bjTIS2hrkzmwz1ew_pb_x600.png"
94,"Atalier2018","Ra?l P?rez","100% Albari?o","Spain / Galicia / R?as Baixas","Contains sulfites","White wine","R?as Baixas","Spain",37941,,"","3F3x1W7oSr-cU29EdE_FrA_pb_x600.png"
95,"Gessam?2020","Gramona","50% Muscat Blanc, 35% Sauvignon Blanc, 15% Gew?rztraminer","Spain / Catalunya / Pened?s","Contains sulfites","White wine","Pened?s","Spain",14613,11,"","bwmEr3-sQ1KAA91-B0Aygg_pb_x600.png"
96,"AnadasN.V.","Honorio Rubio","100% Viura","Spain / Rioja","Contains sulfites","White wine","Rioja","Spain",37203,,"Spanish Rioja White","RyMm9AXPR_6J2t8qO6IKDg_pb_x600.png"
97,"Wild Sauvignon2018","Greywacke","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites","White wine","Marlborough","New Zealand",30803,,"New Zealand Sauvignon Blanc","wwYbMc7BTC6nl_2wafBQdw_pb_x600.png"
98,"Quintaine Vir?-Cless?2017","Guillemot-Michel","100% Chardonnay","France / Bourgogne / M?connais / Vir?-Cless?","Contains sulfites","White wine","Vir?-Cless?","France",37807,,"Burgundy M?connais White","C34zELbSQdCMo0P4LwCGtA_pb_x600.png"
99,"X, SJP Sauvignon Blanc2020","Invivo","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites","White wine","Marlborough","New Zealand",35000,13,"New Zealand Sauvignon Blanc","Y2vCkN59TiyXN9UmwYinYQ_pb_x600.png"
100,"Clifford Bay Reserve Sauvignon Blanc2019","Villa Maria","100% Sauvignon Blanc","New Zealand / South Island / Marlborough","Contains sulfites, egg allergens, milk allergens","White wine","Marlborough","New Zealand",20533,13.5,"New Zealand Sauvignon Blanc","WzuoCNe_Spa2KTnAX7_QGg_pb_x600.png"
171,"Isabela Cream SherryN.V.","Valdespino","100% Palomino","Spain / Andaluc?a / Jerez-X?r?s-Sherry","Contains sulfites","Fortified Wine","Jerez-X?r?s-Sherry","Spain",15753,17.5,"Spanish Sherry","2p8fdvnLR3W7FyjmSXHUiQ_pb_x600.png"
172,"Asuncion OlorosoN.V.","Alvear","100% Pedro Ximenez","Spain / Andaluc?a / Montilla-Moriles","Contains sulfites","Fortified Wine","Montilla-Moriles","Spain",17362,19,"Spanish Pedro Ximenez","FV2UTHzKSpm1hxWbXyZz7g_pb_x600.png"
173,"Monteagudo MoscatelN.V.","Delgado Zuleta","Muscatel","Spain / Andaluc?a / Jerez-X?r?s-Sherry","Contains sulfites","Fortified Wine","Jerez-X?r?s-Sherry","Spain",18769,,"Spanish Sherry","94_GOxJ5TzWml5SbQH3aVg_pb_x600.png"
174,"Heritage Ruby PortN.V.","Warre's","Tinta C?o, Tinta Francisca, Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao, Tinta Barroca","Portugal / Duriense / Porto","Contains sulfites","Fortified Wine","Porto","Portugal",38505,19,"Ruby Port","-umIxyHLQdu0UKqxfPY6qg_pb_x600.png"
175,"FinoN.V.","Bodegas Tradici?n","100% Palomino","Spain / Andaluc?a / Jerez-X?r?s-Sherry / Fino Sherry","Contains sulfites","Fortified Wine","Fino Sherry","Spain",34723,15,"Spanish Sherry","btZoEP_2RJyobDqA1Vqc6g_pb_x600.png"
176,"Pen?nsula Palo Cortado Sherry (Solera Reserva)N.V.","Lustau","100% Palomino","Spain / Andaluc?a / Jerez-X?r?s-Sherry","Contains sulfites, egg allergens, milk allergens","Fortified Wine","Jerez-X?r?s-Sherry","Spain",26210,19,"Spanish Sherry","ZRnhn9LeSS6QjpwLbqw_qA_pb_x600.png"
177,"Hidalgo Gobernador Oloroso SecoN.V.","Emilio Hidalgo","100% Palomino","Spain / Andaluc?a / Jerez-X?r?s-Sherry / Oloroso Sherry","Contains sulfites","Fortified Wine","Oloroso Sherry","Spain",22858,20,"Spanish Sherry","wtS-7bu_TSaV6xXeGHn1yA_pb_x600.png"
178,"Monteagudo Palo CortadoN.V.","Delgado Zuleta","Palomino","Spain / Andaluc?a / Jerez-X?r?s-Sherry / Palo Cortado Sherry","Contains sulfites","Fortified Wine","Palo Cortado Sherry","Spain",27283,19,"Spanish Sherry","n53djDZcQIKutS9qH2LIaw_pb_x600.png"
179,"Late Bottled Vintage Port2016","Niepoort","100% Touriga Franca","Portugal / Duriense / Porto","Contains sulfites","Fortified Wine","Porto","Portugal",25339,19.5,"Late Bottled Vintage Port","dKwIqIbTTaiHRhXi2PbPLg_pb_x600.png"
180,"Amoroso (Medium)N.V.","El Maestro Sierra","Palomino, Pedro Ximenez","Spain / Andaluc?a / Jerez-X?r?s-Sherry","Contains sulfites","Fortified Wine","Jerez-X?r?s-Sherry","Spain",21786,20,"Spanish Sherry","3DC85ytqS6e8lax_qiLcpQ_pb_x600.png"
181,"Antique FinoN.V.","Fernando de Castilla","100% Palomino","Spain / Andaluc?a / Jerez-X?r?s-Sherry / Fino Sherry","Contains sulfites","Fortified Wine","Fino Sherry","Spain",28355,17,"Spanish Sherry","gS8rELfQTUKgcHyVzeTuGA_pb_x600.png"
182,"Fino en RamaN.V.","Guti?rrez Colos?a","100% Palomino","Spain / Andaluc?a / Jerez-X?r?s-Sherry / Fino Sherry","Contains sulfites","Fortified Wine","Fino Sherry","Spain",22523,15,"Spanish Sherry","i2S6As6zTwOnfW_I-y01GA_150x200.jpg"
183,"King's Tawny PortN.V.","Warre's","Touriga Nacional, Touriga Franca, Tinta Roriz, Tinto Cao, Tinta Barroca","Portugal / Duriense / Porto","Contains sulfites","Fortified Wine","Porto","Portugal",38505,19,"Tawny Port","yIw1FvyWStKN0IDqXzbeLA_pb_x600.png"
184,"Ruby PortN.V.","Royal Oporto","Tinta Carvalha, Touriga Franca, Tinta Roriz, Tinto Cao","Portugal / Duriense / Porto","Contains sulfites","Fortified Wine","Porto","Portugal",30804,19,"Ruby Port","eRv99EFMSmS_6YHYbWxnlw_pb_x600.png"
185,"Fine Tawny PortoN.V.","Vista Alegre","100% Touriga Nacional","Portugal / Duriense / Porto","Contains sulfites","Fortified Wine","Porto","Portugal",36438,20,"Tawny Port","25jysjpTQeCnOYkMQOPywQ_pb_x600.png"
186,"Oloroso Sangre y TrabajaderoN.V.","Guti?rrez Colos?a","100% Palomino","Spain / Andaluc?a / Jerez-X?r?s-Sherry / Oloroso Sherry","Contains sulfites","Fortified Wine","Oloroso Sherry","Spain",19641,18,"Spanish Sherry","tMcetIy_Rcme_r-GN3Wkfg_pb_x600.png"
187,"Solera CreamN.V.","Alvear","100% Pedro Ximenez","Spain / Andaluc?a / Montilla-Moriles","Contains sulfites","Fortified Wine","Montilla-Moriles","Spain",17362,18,"Spanish Pedro Ximenez","0raAz2tLQKa6Y-w0ImLi6A_pb_x600.png"
188,"Casa del Inca Pedro Xim?nez2017","Equipo Navazos","100% Pedro Ximenez","Spain / Andaluc?a / Montilla-Moriles","Contains sulfites","Fortified Wine","Montilla-Moriles","Spain",33383,15,"Spanish Pedro Ximenez","2UMzTJb5TRawVh9FeLUnBw_pb_x600.png"
189,"Ribera del Duero2016","Ali?n","100% Tempranillo","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites","Red wine","Ribera del Duero","Spain",93713,15,"Spanish Ribera Del Duero Red","9PHai5l2R2mVAOFdAN1HvQ_pb_x600.png"
190,"Prado Enea Gran Reserva2014","Muga","100% Tempranillo","Spain / Rioja","Contains sulfites","Red wine","Rioja","Spain",66229,13.5,"Spanish Rioja Red","K1sV2MOLTfyVJxpmraJwTA_pb_x600.png"
191,"Cuv?e N Vi?as Viejas2015","Casa Castillo","100% Monastrell","Spain / Murcia / Jumilla","Contains sulfites","Red wine","Jumilla","Spain",97869,15.5,"Spanish Red","MnhaTMSzStCTUkIX44yspA_pb_x600.png"
192,"Pago de Santa Cruz2018","Vi?a Sastre","100% Tempranillo","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites","Red wine","Ribera del Duero","Spain",53560,14.5,"Spanish Ribera Del Duero Red","4eUbm0qoQjyksoS2O9aX4w_pb_x600.png"
193,"Bacharacher Wolfsh?hle Riesling Auslese1992","Ratzenberger","Riesling","Germany / Mittelrhein","Contains sulfites","White wine","Mittelrhein","Germany",46722,,"German Riesling","pejaL6WGT6aoSKSUTxiooQ_pb_x600.png"
194,"5¨¬ A?o Ribera del Duero Tinto2016","Tom?s Postigo","Cabernet Sauvignon, Merlot, Tinto Fino","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites","Red wine","Ribera del Duero","Spain",61604,15,"Spanish Ribera Del Duero Red","aejhK6DxSRud4LYwCUmBgg_pb_x600.png"
195,"La Bienquerida2018","Losada","100% Mencia","Spain / Castilla y Le?n / Bierzo","Contains sulfites","Red wine","Bierzo","Spain",53493,14.5,"Spanish Mencia","FZmnH5_eTcqVIm_gM0oA5w_pb_x600.png"
196,"Ribera del Duero2014","Ali?n","100% Tinto Fino","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites, egg allergens, milk allergens","Red wine","Ribera del Duero","Spain",99477,14.5,"Spanish Ribera Del Duero Red","9PHai5l2R2mVAOFdAN1HvQ_pb_x600.png"
197,"Toro2014","Pintia","100% Tempranillo","Spain / Castilla y Le?n / Toro","Contains sulfites","Red wine","Toro","Spain",85720,14,"Spanish Toro Red","m-8vitNQSra7SXX1XUkLng_pb_x600.png"
198,"Ribera del Duero2015","Ali?n","100% Tempranillo","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites","Red wine","Ribera del Duero","Spain",99477,14,"Spanish Ribera Del Duero Red","9PHai5l2R2mVAOFdAN1HvQ_pb_x600.png"
199,"Tinto2017","Pago de Carraovejas","94% Tinto Fino, 4% Cabernet Sauvignon, 2% Merlot","Spain / Castilla y Le?n / Ribera del Duero","Contains sulfites","Red wine","Ribera del Duero","Spain",44242,14.5,"Spanish Ribera Del Duero Red","388WZvIkRNO3hu9vpbHAvA_pb_x600.png"
200,"Toro2015","Pintia","100% Tinta de toro","Spain / Castilla y Le?n / Toro","Contains sulfites","Red wine","Toro","Spain",77556,15,"Spanish Toro Red","m-8vitNQSra7SXX1XUkLng_pb_x600.png"
